"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Scpep1",0.00280749891373009,0.954196029036991,0.355,0.143,1
"Hadhb",0.00281454791328656,1.42898447215752,0.286,0.095,1
"Ndufv3",0.00289980910537613,-0.444003946871482,0.95,0.905,1
"Prelid2",0.00290315059229413,1.80827238389224,0.191,0.032,1
"Ap2s1",0.00296496684599802,0.376966916949519,0.818,0.46,1
"Mospd3",0.0029709932490038,3.67524458850886,0.127,0,1
"Supt3",0.0029709932490038,3.64499526778135,0.127,0,1
"Golm1",0.00297232060747249,0.487159858241735,0.327,0.111,1
"Mrpl15",0.00298580992485024,0.606388499632389,0.459,0.19,1
"Grpel1",0.00299953415464536,0.69284237990674,0.536,0.27,1
"Pabpc1",0.00305513772501233,-0.423707509451796,0.986,0.968,1
"Cd79b",0.00307116724271578,1.68815657372835,0.186,0.032,1
"Necap2",0.0030816286423939,0.638444150600219,0.514,0.238,1
"Ctc1",0.00309914569218957,1.97241519608797,0.186,0.032,1
"Txndc15",0.00313386431288783,0.738433475903131,0.436,0.19,1
"Bst2",0.00313467393272918,0.791965653510361,0.582,0.317,1
"Ndufs6",0.00317142928529647,0.412476609407271,0.841,0.571,1
"Nme4",0.0031930024666372,0.82867168116815,0.436,0.206,1
"Tvp23b",0.00319673334372172,1.57802967267091,0.218,0.048,1
"Prps1",0.00322789716221616,2.23940896832216,0.159,0.016,1
"Sys1",0.00322969616160812,0.416224525248836,0.655,0.349,1
"Lrrc25",0.00330566633537667,1.62924365501707,0.214,0.048,1
"Borcs6",0.00332175043557305,1.23815233917327,0.191,0.032,1
"Tbxas1",0.00339772504055203,1.13687846706511,0.305,0.111,1
"Cmtm7",0.00342107907734363,0.51941059408251,0.573,0.317,1
"Wdr18",0.00346601766543145,0.847074025030979,0.282,0.095,1
"Ntan1",0.00350505987416516,1.07751665801906,0.336,0.127,1
"Mak16",0.00358516094059597,1.20239529155924,0.245,0.063,1
"Kctd13",0.0035870185060077,2.09174077573425,0.182,0.032,1
"Faf1",0.00359334685223915,3.68333472161597,0.123,0,1
"Thoc6",0.00359334685223915,3.63050755839545,0.123,0,1
"Zbtb8os",0.00365197138196628,1.35841606021113,0.282,0.095,1
"Rnf11",0.00371006145086841,1.59665204225528,0.186,0.032,1
"Ssb",0.00375200834409443,0.625395769917554,0.568,0.302,1
"Coro1b",0.00378634818076148,1.3594668851958,0.264,0.079,1
"Mcrip2",0.00379106356029301,1.05054056292611,0.345,0.143,1
"Xbp1",0.0038024666289327,0.51320476480255,0.459,0.222,1
"Nop56",0.00380458323043868,0.393063615847284,0.373,0.143,1
"Alkbh5",0.00388443128784779,-1.41553718561335,0.291,0.413,1
"D730003I15Rik",0.00390558264587772,-3.05376771569248,0.027,0.111,1
"Tnpo1",0.003962005131758,0.735477154556892,0.323,0.127,1
"Siglech",0.00398181256497023,0.659756431748017,0.527,0.27,1
"Psmb5",0.00400550204669018,0.572332062553439,0.705,0.46,1
"Gm26735",0.00407726709344001,1.25070572820718,0.214,0.048,1
"Fchsd2",0.00408697663702266,0.82375202202976,0.436,0.19,1
"Ubb",0.00410350210856783,0.331050085986576,0.95,0.857,1
"Me2",0.00410894596634477,1.74158476723287,0.205,0.048,1
"Ebp",0.00412579582229547,0.294017686399172,0.368,0.143,1
"Mrpl39",0.00413600270574786,1.42331213942904,0.236,0.063,1
