categories,Cell_ID,ID,subject,group,treatment,tissue,region,Cell,cell_positions,Soma_area,Soma_perimeter,Soma_circularity,Soma_compactness,Soma_orientation,Soma_feret_diameter,Soma_eccentricity,Soma_aspect_ratio,End_Points,Junctions,Branches,Initial_Points,Total_Branches_Length,ratio_branches,Convex_Hull_area,Convex_Hull_perimeter,Convex_Hull_compactness,Fractal_dimension,Convex_Hull_eccentricity,Convex_Hull_feret_diameter,Convex_Hull_orientation,Cell_area,Cell_perimeter,Cell_circularity,Cell_compactness,Cell_orientation,Cell_feret_diameter,Cell_eccentricity,Cell_aspect_ratio,Sholl_max_distance,Sholl_crossing_processes,Sholl_circles,Cell_solidity,Cell_convexity,UMAP_1,UMAP_2,Clusters,Cluster_Color
COLD_F,C42_s05_MR198_COLD_F_PVN,PVN_MR198_COLD_F_s05,PVN,MR198,COLD,F,s05,42,"(1064, 2589, 1114, 2697)",1939,233.639609,0.446369726,8.299106511,87.990448,87.54261017,0.300327496,0.340909091,4,0,4,4,18,1,3371,260.45079,12.94294404,-0.88662015,0.422684559,108.4508667,82.23483276,2545,319.9482645,0.3124195,7.954411017,82.19980621,108.3171844,0.378276032,0.462962963,64.07807737,9,4,0.754968852,1.228440368,-0.8751961,11.936922,1,"240,200,200"
COLD_F,C43_s05_MR198_COLD_F_PVN,PVN_MR198_COLD_F_s05,PVN,MR198,COLD,F,s05,43,"(1370, 2613, 1485, 2691)",1688,160.0832603,0.827733372,10.54451288,90,48,0.96330622,1.139534884,4,4,9,2,29,2,4809,308.7766911,15.57436212,-0.988102688,0.458557909,114.0584488,27.27676392,2711,392.3330407,0.221324562,6.90994568,27.26947212,113.627655,0.547681628,1.474358974,81.69799569,14,6,0.563734664,1.27060446,0.5880812,12.329632,1,"240,200,200"
COLD_F,C44_s05_MR198_COLD_F_PVN,PVN_MR198_COLD_F_s05,PVN,MR198,COLD,F,s05,44,"(1496, 2672, 1622, 2775)",839,153.5979789,0.446890191,5.462311456,83.29016113,52.22803879,0.492158017,1.892857143,9,5,14,8,93,1.125,5916,355.5878741,16.63723775,-0.983845357,0.32399243,141.3169861,29.14807129,2456,503.2863581,0.121845055,4.879925634,29.10047913,141.3196564,0.556044019,1.223300971,116.6423784,17,10,0.415145368,1.415364232,-0.48453882,10.806401,1,"240,200,200"
COLD_F,C45_s05_MR198_COLD_F_PVN,PVN_MR198_COLD_F_s05,PVN,MR198,COLD,F,s05,45,"(220, 2705, 287, 2820)",1092,144.5269114,0.656954148,7.55568627,15.75117397,53.92185974,0.37876931,0.6875,11,9,21,4,72,2.75,4764,295.5634894,16.11836431,-0.929901418,0.430234539,117.8703613,15.52411175,3156,419.7888843,0.225053095,7.518064718,15.56150818,117.6010132,0.462476502,0.582608696,91.97705028,17,7,0.662468514,1.420300204,5.7887626,13.977028,2,"231,221,119"
COLD_M,C1_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,1,"(2504, 403, 2586, 493)",2557,253.539104,0.499862653,10.0852293,90,69,0.583366426,0.871428571,7,1,8,6,33,1.166666667,4883,289.6223644,16.85988584,-0.983845357,0.839562489,84.1713562,9.86580658,3113,395.4041089,0.250211133,7.872958146,9.926245689,83.75221252,0.803585026,0.911111111,66.54744548,12,5,0.637517919,1.365240249,5.226541,14.190206,2,"231,221,119"
COLD_M,C2_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,2,"(2624, 480, 2711, 576)",2728,234.2253956,0.624865098,11.64690103,90,65,0.692938935,0.848484848,9,7,17,10,55,0.9,5616,309.2792184,18.15834904,-0.983845357,0.742884323,92.59090424,74.21924591,3736,439.2030976,0.243380592,8.506315234,74.2328186,92.04821777,0.671988344,0.90625,70.5447553,17,5,0.665242165,1.42008603,11.285268,11.168998,3,"59,235,255"
COLD_M,C3_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,3,"(2521, 574, 2649, 722)",5400,412.7523071,0.398313114,13.08290689,5.440331936,96.3260498,0.670833173,1.077777778,20,21,52,22,179,0.909090909,12820,455.4457419,28.14824867,-1.202753303,0.722090991,151.1448517,81.25383759,8542,770.9087223,0.180619033,11.08042983,81.25383759,150.840744,0.683160635,0.864864865,114.1095964,41,9,0.666302652,1.692646679,12.8826,-5.9726043,4,"119,221,119"
COLD_M,C4_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,4,"(2585, 739, 2672, 814)",2351,229.1543278,0.562608599,10.25946149,90,65,0.643096573,1.434782609,12,4,18,12,54,1,4759,274.8944423,17.31209973,-1.000342103,0.788613653,84.28588104,10.00798035,3158,448.1736603,0.19757379,7.046375724,10.00797939,83.93832397,0.790340619,1.16,61.52235366,14,4,0.663584787,1.630348204,5.7376904,13.892859,2,"231,221,119"
COLD_M,C5_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,5,"(2871, 817, 3015, 912)",2515,253.4385985,0.492042183,9.923508158,87.13759613,95.93016052,0.354357097,2.594594595,13,9,24,8,93,1.625,9287,403.7056233,23.00438603,-1.095219907,0.63282406,142.7696228,82.23483276,4006,643.4112476,0.121602782,6.22618895,82.2552948,142.3694,0.770496308,1.515789474,91.25,26,7,0.431355658,1.593763402,11.930787,8.4701,3,"59,235,255"
COLD_M,C6_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,6,"(2496, 860, 2545, 933)",1252,146.0416301,0.737667838,8.572898007,0,49.99999237,0.631316854,0.568627451,2,0,2,3,5,0.666666667,2304,195.4802287,11.78635822,-0.771501683,0.556358936,75.79658508,30.25644112,1936,211.7228689,0.542724812,9.144028748,30.3791256,75.76867676,0.496652498,0.671232877,48.72827151,5,3,0.840277778,1.083090962,-3.0164309,2.968702,0,"184,138,255"
COLD_M,C7_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,7,"(2736, 906, 2813, 1000)",926,155.4558434,0.481511593,5.95667541,90,50,0.872814136,0.647058824,7,6,15,4,49,1.75,4780,282.3502866,16.92932583,-0.892761852,0.544977623,102.960968,25.55996513,2267,422.2741654,0.159761585,5.36855007,25.6021862,102.5439987,0.570792673,0.819148936,85.91274643,13,6,0.474267782,1.495568397,-1.9196411,7.7487555,1,"240,200,200"
COLD_M,C8_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,8,"(2560, 913, 2619, 1052)",3234,279.5391037,0.520073521,11.56904332,90,104.9999847,0.343148943,0.367924528,7,4,11,8,42,0.875,6345,353.9238799,17.92758376,-1.009192238,0.398568602,138,90,4354,442.516806,0.279407945,9.839174334,6.809050083,138.8791656,0.35347017,0.424460432,84.86459804,14,6,0.686209614,1.250316328,13.371063,6.3480306,3,"59,235,255"
COLD_M,C9_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,9,"(2836, 988, 2906, 1102)",2951,252.6101719,0.581135498,11.68203156,12.09475803,96.31355286,0.483721847,0.543478261,7,2,7,6,26,1.166666667,4855,291.9482664,16.6296586,-0.988483888,0.49482222,112.1392212,41.82017136,3546,386.4751766,0.298335811,9.175233534,41.71075821,112.1392746,0.458933113,0.614035088,69.77508509,11,5,0.73038105,1.323779659,9.83177,12.658641,3,"59,235,255"
COLD_M,C10_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,10,"(1443, 1074, 1520, 1220)",1358,163.4974735,0.638392156,8.305938747,12.09475708,52.31243134,0.503853531,0.78,9,8,17,6,69,1.5,6115,357.060963,17.12592704,-0.994276571,0.464026678,140.7875671,29.24882317,2967,513.5878739,0.141350675,5.777005554,29.24882317,140.7875671,0.446343722,0.52739726,90.69729875,22,7,0.485200327,1.438375872,3.6677444,13.499472,1,"240,200,200"
COLD_M,C11_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,11,"(3526, 1096, 3641, 1210)",1299,195.8406194,0.42561161,6.632944706,83.04703522,62.36721802,0.347808784,0.516129032,16,14,31,9,108,1.777777778,8125,372.5756824,21.80764978,-1.073194874,0.580030118,140.9685974,50.19442749,3796,635.6122578,0.118073256,5.972194452,50.28124237,140.8091888,0.649586674,1.00877193,117.7964346,23,10,0.4672,1.705995018,11.500484,9.605422,3,"59,235,255"
COLD_M,C12_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,12,"(2329, 1173, 2395, 1295)",2531,246.3259006,0.524181695,10.27500557,90,92,0.255490955,0.462365591,7,2,10,8,31,0.875,4753,315.7644993,15.05235709,-0.988483888,0.410719028,121.1864395,72.25532532,3124,401.6467483,0.243350576,7.777979065,72.25532532,120.7292709,0.41238027,0.540983607,85,12,6,0.657269093,1.271981965,5.4063053,14.133207,2,"231,221,119"
COLD_M,C13_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,13,"(1471, 1177, 1539, 1261)",1438,211.3553383,0.40452215,6.80370797,65.09523773,76.93379211,0.520550279,0.75,5,2,6,6,15,0.833333333,3485,243.1787124,14.33102415,-0.881618636,0.463226663,90.00000763,61.92751312,2118,301.1787128,0.293418352,7.032369519,61.92751312,89.88235474,0.576387355,0.80952381,61.52235366,8,4,0.607747489,1.238507721,-2.817299,6.33498,1,"240,200,200"
COLD_M,C14_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,14,"(1137, 1199, 1233, 1342)",2326,281.5391041,0.368758573,8.261729778,35.8376503,99.66851044,0.298533342,0.923076923,11,12,25,9,102,1.222222222,8829,383.7888834,23.00483516,-1.105327316,0.564685379,141.3538055,18.43494987,5208,584.8843373,0.191311403,8.904324612,17.94940186,141.252243,0.516378617,0.671328671,111.8257573,30,9,0.589874278,1.52397415,13.713365,0.78123915,3,"59,235,255"
COLD_M,C15_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,15,"(2539, 1206, 2659, 1283)",1298,205.4974737,0.386252748,6.316379353,20.85445595,51.48582458,0.708828068,1.25,11,14,29,11,122,1,7552,357.195958,21.14245649,-1.042863922,0.392217891,119,90,4009,691.5533838,0.105340287,5.79709404,89.04515839,119.7667007,0.56104725,1.558441558,85,25,6,0.530852754,1.936061616,11.892087,8.331628,3,"59,235,255"
COLD_M,C16_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,16,"(3574, 1260, 3667, 1326)",2539,217.0538224,0.677232339,11.69755949,90,71,0.683259863,1.565217391,6,0,5,6,12,1,3925,254.8355684,15.40208859,-0.922976725,0.671624226,87.27885437,71.56505585,3171,297.806129,0.449302508,10.64786682,72.12129974,86.63618469,0.642628119,1.409090909,61.086516520000004,9,4,0.807898089,1.168620734,5.791464,14.747483,2,"231,221,119"
COLD_M,C17_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,17,"(2301, 1274, 2348, 1318)",648,98,0.847876734,6.612244898,90,26,0,1.125,0,0,0,0,0,NA,1583,148.7106768,10.64483085,-0.624275,0.932839964,44.41391754,32.00538254,1503,151.7817442,0.81984125,9.90237665,15.25512028,44.9930687,0.954053503,1.068181818,33.24154028,1,1,0.949463045,1.020651291,-4.124031,-2.1743736,0,"184,138,255"
COLD_M,C18_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,18,"(2726, 1304, 2802, 1376)",1532,219.254833,0.400470268,6.987303218,90,51,0.63493921,0.865384615,7,0,8,13,26,0.538461538,3757,252.1665206,14.89888503,-0.869838328,0.687886446,79.37316132,71.56504822,2310,347.6051185,0.240242323,6.645471764,76.67547607,75.92586517,0.6385635,1.055555556,60.95900262,11,4,0.614852276,1.3784745,-1.7529632,9.159057,1,"240,200,200"
COLD_M,C19_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,19,"(3068, 1327, 3144, 1375)",1331,159.5563488,0.656991484,8.341880533,0,54.99999237,0.535797382,2,3,0,2,3,11,1,2798,211.1959586,13.24835957,-0.794047489,0.596650771,75,90,2290,249.6223638,0.461825983,9.173857523,6.340191364,73.98913574,0.604896331,1.583333333,49.24428901,7,3,0.818441744,1.181946688,-2.3656662,8.903673,1,"240,200,200"
COLD_M,C20_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,20,"(3942, 1418, 3987, 1464)",518,93.55634892,0.743691973,5.53677015,90,25,0.596070824,0.961538462,3,1,5,4,19,0.75,1288,138.7523068,9.282728551,-0.6,0.879482538,43.66057587,50.1944313,1018,163.5807337,0.478072033,6.223226765,50.52754211,43.18268585,0.66017325,0.97826087,33.24154028,2,1,0.790372671,1.178940642,-5.62111,-6.59645,0,"184,138,255"
COLD_M,C21_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,21,"(2771, 1437, 2849, 1569)",2308,217.7401142,0.611742672,10.59979236,90,61,0.702579963,0.870967742,8,3,8,5,45,1.6,6858,357.4213524,19.187437890000002,-1.005783473,0.488255994,132.1767883,80.53767395,3589,509.5289986,0.173718276,7.043760041,80.53767395,131.683609,0.462403752,0.590909091,99.74467404,16,8,0.523330417,1.425569556,9.875258,12.17399,3,"59,235,255"
COLD_M,C22_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,22,"(3364, 1452, 3489, 1515)",2130,201.2548332,0.660840772,10.58359676,90,64,0.827406593,1.511627907,8,4,13,5,34,1.6,5493,315.7644995,17.39587575,-0.949122313,0.479885257,126.8982773,72.0308609,3312,437.9310197,0.217014511,7.562834902,71.80083466,126.2297516,0.4783153,1.984126984,87.84645696,14,7,0.602949208,1.386891244,7.254596,13.685604,2,"231,221,119"
COLD_M,C23_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,23,"(1562, 1461, 1604, 1548)",797,173.1126975,0.334202995,4.603937271,90,66,0.073805293,0.328358209,2,0,3,4,13,0.5,2357,221.1959585,10.65571006,-0.808266871,0.33102194,91.47241974,73.30075836,1646,239.722869,0.35993225,6.866261891,73.37924194,91.45986176,0.355190671,0.482758621,58.69412236,10,4,0.698345354,1.083757907,-3.8231106,-0.5009445,0,"184,138,255"
COLD_M,C24_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,24,"(3150, 1468, 3235, 1547)",1443,184.0832602,0.535115586,7.83884422,73.30075836,51.9141922,0.707024708,1.136363636,5,6,13,12,61,0.416666667,4311,256.6345559,16.79820546,-0.913388982,0.88363324,77.04131317,47.29060745,2734,363.9898942,0.259316244,7.511197547,47.29061127,76.98479462,0.786914502,1.075949367,62.78446375,15,4,0.634191603,1.418319886,0.8723776,12.655574,1,"240,200,200"
COLD_M,C25_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,25,"(2446, 1469, 2572, 1584)",4297,391.7644995,0.351823674,10.9683241,90,102,0.582001532,1.337662338,14,5,19,15,66,0.933333333,9866,393.646751,25.06307997,-1.144654465,0.808571278,116.2755356,63.43495178,5705,673.6955187,0.157956752,8.468217231,64.72228241,114.9902878,0.774471749,1.095652174,101.9117265,25,8,0.57824853,1.711421514,13.299007,-1.2395504,4,"119,221,119"
COLD_M,C26_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,26,"(1134, 1524, 1233, 1581)",371,77.55634892,0.775084518,4.783618687,90,26,0.445412863,1.588235294,8,7,17,5,54,1.6,2958,249.421355,11.85944964,-0.808266871,0.303509442,99.13637543,23.19859123,1238,356.6345563,0.122316111,3.471340559,23.19858932,99.13636017,0.369113037,1.736842105,83.77350416,10,6,0.418526031,1.429847722,-5.111991,-4.449449,0,"184,138,255"
COLD_M,C27_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,27,"(1382, 1544, 1441, 1612)",1519,169.3553383,0.665533401,8.969306872,90,47,0.905422558,0.8125,6,2,8,9,24,0.666666667,2751,204.3086575,13.46492133,-0.785721065,0.767277988,63.63961029,45,2110,245.2792176,0.440728175,8.602441008,45,63.63961029,0.828877355,0.867647059,47.55588817,10,3,0.76699382,1.200532667,-3.003773,6.1318793,1,"240,200,200"
COLD_M,C28_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,28,"(3356, 1549, 3402, 1692)",1219,165.112698,0.561891706,7.382836178,90,64,0.499650899,0.4,5,3,9,5,42,1,5514,342.3675309,16.10549921,-0.956444551,0.355501107,142,90,3020,431.1614677,0.204144143,7.004336487,89.47914886,142.0123444,0.317696628,0.321678322,104.5334875,15,8,0.547696772,1.25935268,4.408207,13.829212,2,"231,221,119"
COLD_M,C29_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,29,"(2928, 1558, 3003, 1624)",890,129.4558437,0.667354436,6.874931055,90,38,0.626879776,1.181818182,5,5,12,5,55,1,3248,227.6223646,14.26924813,-0.862556429,0.701062455,76.00576019,27.8972702,2309,331.9482652,0.263325544,6.9559032,27.82409668,75.98339081,0.710406858,1.136363636,62.93647591,11,4,0.710899015,1.458328867,-2.0536184,8.646441,1,"240,200,200"
COLD_M,C30_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,30,"(986, 1773, 1040, 1829)",870,128.0416301,0.666847807,6.794665133,90,35,0.54718371,0.916666667,2,0,2,2,7,1,1861,167.9655093,11.07965563,-0.700062817,0.728608691,57.98274994,45,1488,197.8233745,0.477812584,7.521861376,45,57.98274994,0.583199607,0.964285714,43.13930922,4,2,0.799570124,1.177761883,-4.308898,-2.205557,0,"184,138,255"
COLD_M,C31_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,31,"(1492, 1800, 1593, 1843)",598,110.9705623,0.610232698,5.388816524,90,37,0.284429763,1.652173913,5,2,7,2,26,2.5,2699,245.3380934,11.00114525,-0.821568214,0.324943684,101.6241913,83.48019409,1912,276.7350624,0.313739627,6.909135343,83.57124329,101.3866119,0.349159828,2.348837209,79.40403012,8,6,0.708410522,1.127974293,-3.3071198,2.8869789,0,"184,138,255"
COLD_M,C32_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,32,"(1316, 1893, 1372, 1958)",1201,139.2132031,0.778739169,8.62705529,90,44,0.48794767,0.644444444,4,1,5,3,19,1.333333333,2474,198.166521,12.48444989,-0.771501683,0.644285864,69.37384033,19.98310661,1829,239.2792184,0.401433495,7.643789594,19.98310661,69.11753082,0.66990251,0.861538462,46.66904756,7,3,0.739288601,1.207465405,-3.258226,1.7042367,0,"184,138,255"
COLD_M,C33_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,33,"(1628, 1991, 1721, 2168)",878,118.8700576,0.780835291,7.386216663,90,35,0.648809951,0.861111111,11,15,27,4,106,2.75,8708,444.0315245,19.61122019,-1.096868798,0.32165330600000003,183.988205,61.63095474,4045,642.5411912,0.123119386,6.295316246,61.63095474,183.9178162,0.325039958,0.525423729,163.0385094,27,14,0.464515388,1.447062102,11.974674,8.209794,3,"59,235,255"
COLD_M,C34_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,34,"(1260, 2105, 1325, 2170)",1471,241.1543276,0.317857466,6.099828332,90,44,0.823318166,1,2,1,7,12,23,0.166666667,2907,216.1665211,13.44796588,-0.85077612,0.597183681,75.13188171,26.56505013,2326,237.7228689,0.517222785,9.784502478,26.56505013,75.13189697,0.617377345,1,47.38143096,8,3,0.800137599,1.099721029,-2.08289,9.255909,1,"240,200,200"
COLD_M,C35_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,35,"(1283, 2232, 1367, 2318)",1791,184.2842706,0.662718224,9.718680785,90,51,0.743109475,0.788461538,6,5,11,7,39,0.857142857,4302,275.6639946,15.60595538,-0.948650637,0.47274485,109.3434906,39.8055687,2980,381.9482644,0.256694785,7.802103788,39.64417648,109.1890564,0.43215323,0.976744186,75.16648189,10,5,0.692701069,1.385557316,4.247216,14.102774,2,"231,221,119"
COLD_M,C36_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,36,"(1190, 2296, 1258, 2355)",1807,162.9705622,0.854967663,11.08789204,90,47,0.801789632,1.230769231,3,0,3,3,17,1,3153,215.4385997,14.63526037,-0.845843215,0.871620192,65.77202606,85.23635101,2753,243.96551,0.581244971,11.28438196,85.23635101,65.27375031,0.932320709,1.152542373,46.09772229,7,3,0.873136695,1.132413181,-0.09361046,13.146356,1,"240,200,200"
COLD_M,C37_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,37,"(1122, 2314, 1215, 2416)",1627,215.0538219,0.442082259,7.565547943,60.64224625,59.64844894,0.615434767,1.018867925,12,10,24,9,101,1.333333333,6944,331.5218593,20.94582847,-1.049621881,0.547729042,101,90,3449,662.7838318,0.09866412,5.203808292,90,101,0.717751819,0.911764706,72.24956747,20,5,0.496687788,1.99921608,8.503577,12.47987,3,"59,235,255"
COLD_M,C38_s05_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s05,PVN,MR199,COLD,M,s05,38,"(1207, 2399, 1295, 2487)",3429,285.1543278,0.529928668,12.02506736,90,67,0.761965833,1,6,5,16,18,31,0.333333333,5213,285.3208477,18.2706593,-1.022847999,0.746984188,90.60630798,68.96248627,4468,333.0193325,0.506272265,13.41663851,69.0442276,90.36553955,0.776310959,1,65.05382387,11,4,0.857088049,1.167174902,13.530504,5.8388557,3,"59,235,255"
COLD_M,C1_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,1,"(3025, 428, 3073, 557)",1521,199.4558436,0.48044707,7.625747999,90,71,0.360035117,0.388888889,6,7,17,11,44,0.545454545,4086,301.3797233,13.55764733,-0.891274371,0.331854564,124.9663849,75.06858063,2908,357.0782075,0.286600916,8.143874196,74.93151093,124.63871,0.332103891,0.372093023,90.52071586,16,7,0.711698483,1.184811651,2.3841448,13.6159725,1,"240,200,200"
COLD_M,C2_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,2,"(3007, 514, 3041, 585)",637,116.7279216,0.58748907,5.457134773,90,48,0.519471385,0.285714286,3,0,3,3,10,1,1584,169.6812408,9.335150972,-0.674561156,0.461780558,67.72296143,82.87498474,1348,181.6812392,0.513191659,7.419588316,83.15722656,67.71420288,0.485132977,0.478873239,42.71416627,4,2,0.851010101,1.070720832,-4.523052,-4.039091,0,"184,138,255"
COLD_M,C3_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,3,"(3181, 588, 3281, 682)",3083,258.5096663,0.579735392,11.92605307,90,78,0.6595359,1.462962963,10,4,15,8,68,1.25,7409,340.0660151,21.78694627,-1.068659957,0.877443387,97.83597565,81.67434692,4268,595.1686072,0.15140989,7.17107715,81.76437378,97.56233978,0.829582196,1.063829787,78.5684415,21,6,0.576056148,1.75015609,12.44475,6.89539,3,"59,235,255"
COLD_M,C4_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,4,"(2916, 701, 2995, 824)",1796,279.4385985,0.289030322,6.427172229,26.56505013,108.2256927,0.312992827,0.578947368,15,6,20,12,88,1.25,7920,355.4802288,22.2797201,-1.054649938,0.792465722,122,90,3206,643.1686071,0.097392094,4.984696026,90,122,0.788597502,0.642276423,83.35466394,21,6,0.40479798,1.809295019,6.2868104,13.394805,2,"231,221,119"
COLD_M,C5_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,5,"(3321, 853, 3396, 947)",1644,215.5979791,0.444449381,7.625303387,86.98721313,74.79122162,0.205121203,0.513513514,6,3,9,5,27,1.2,4107,277.7644997,14.78590678,-0.903333364,0.377924207,106.3652878,63.7780304,2658,344.492421,0.281452751,7.715699498,63.7780304,106.3385086,0.385470174,0.79787234,67.80117993,9,5,0.647187728,1.240232,0.041961506,12.430638,1,"240,200,200"
COLD_M,C6_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,6,"(2761, 877, 2888, 1082)",1668,240.6101725,0.362057828,6.93237523,45.61605835,92.43556213,0.261476611,0.759493671,13,10,22,3,121,4.333333333,12872,531.7127656,24.20855927,-1.153506358,0.32949301,217.4747772,30.8378315,4156,893.6610291,0.06539428,4.650532881,30.8378315,217.4747772,0.336789615,0.619512195,163.7291123,32,14,0.322871349,1.68072141,11.985419,7.714325,3,"59,235,255"
COLD_M,C7_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,7,"(1360, 1095, 1411, 1163)",1065,126.870057,0.831459696,8.394415714,90,39,0.837282021,0.775,5,1,5,4,15,1.25,2107,185.3797232,11.3658601,-0.756228082,0.696697305,58.25281906,51.3401947,1542,215.2792178,0.418109489,7.162790795,51.3401947,57.94046783,0.684537017,0.75,45.95891885,4,2,0.731846227,1.161287837,-4.1301885,-1.7127626,0,"184,138,255"
COLD_M,C8_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,8,"(1327, 1133, 1378, 1205)",923,115.2132031,0.873789987,8.01123461,90,32,0.727385119,0.939393939,3,6,12,4,45,0.75,2776,203.9238803,13.6129226,-0.821568214,0.783660658,71,90,2031,253.0782071,0.39848345,8.025187245,1.548157692,70.64987946,0.699251365,0.708333333,54.58937626,10,3,0.731628242,1.241042524,-3.1023293,4.2334027,0,"184,138,255"
COLD_M,C9_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,9,"(1201, 1189, 1338, 1360)",2796,308.3675305,0.369496004,9.067102479,25.11483574,73.85149384,0.692665401,1.126984127,21,22,45,14,205,1.5,14836,515.3452332,28.78846848,-1.228655702,0.444205339,185.5741425,15.94539547,6972,825.5188931,0.128562174,8.445597137,15.94539547,185.5741425,0.473475904,0.801169591,163.6367929,44,14,0.469937989,1.601875481,12.730948,-4.3750424,4,"119,221,119"
COLD_M,C10_s05_MR200_COLD_M_PVN,PVN_MR200_COLD_M_s05,PVN,MR200,COLD,M,s05,10,"(1091, 1216, 1183, 1281)",2237,230.3259008,0.529895573,9.712324981,77.47119141,77.55262756,0.522433299,1.6,7,0,8,9,26,0.777777778,4006,261.96551,15.2920894,-0.903333364,0.55037245,91.92099762,75.96376038,2811,316.9777021,0.351571194,8.868131673,77.84506226,91.56181335,0.574126293,1.415384615,58.41232747,10,4,0.701697454,1.209997843,1.7020969,13.2507305,1,"240,200,200"
